ID,Title,Content,Excerpt,Date,"Post Type",Permalink,URL,Title,Caption,Description,"Alt Text",Featured,URL,"Product Categories",Status,Slug,Order,"Comment Status","Ping Status","Post Modified Date","Product Group ID","Product Group Name","Category ID","Category Name","Subcategory ID","Subcategory Name","Part Type ID","Part Type Name","SubPart ID","SupPart Name","Long Description","Sales Description","Product Categories"
22002,"Pro Comp Leaf Spring Centering Pins",,,"2021-06-18 20:33:59",product-group,http://transamericanautoparts.local/products/pro-comp-leaf-spring-centering-pins/,,,,,,,,"Suspension>Leaf Springs",publish,pro-comp-leaf-spring-centering-pins,0,open,open,"2021-06-29 11:27:39",9337,"Pro Comp Leaf Spring Centering Pins",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",4wp-us-14975,"Leaf Spring Center Pin",,,"Leaf Spring Centering Pin; Sold: Single;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Centering pins are recommended whenever modifying or changing leaf spring packs.","Suspension>Leaf Springs"
22003,"Pro Comp Spring Hanger Kits",,,"2021-06-18 20:33:59",product-group,http://transamericanautoparts.local/products/pro-comp-spring-hanger-kits/,,,,,,,,"Suspension>Leaf Springs",publish,pro-comp-spring-hanger-kits,0,open,open,"2021-06-29 11:36:35",9472,"Pro Comp Spring Hanger Kits",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",4wp-us-13610,"Leaf Spring Hanger",,,"Spring Hanger Kit;Installation Hardware;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","These kits are designed to provide more lift to your truck while reusing the factory springs.","Suspension>Leaf Springs"
22004,"Pro Comp Leaf Spring Lift Shackles",,,"2021-06-18 20:33:59",product-group,http://transamericanautoparts.local/products/pro-comp-leaf-spring-lift-shackles/,,,,,,,,"Suspension>Leaf Springs|Suspension>Suspension Accessories",publish,pro-comp-leaf-spring-lift-shackles,0,open,open,"2021-06-29 11:37:59",prod1690002,"Pro Comp Leaf Spring Lift Shackles",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450165,"Shackle Reversal Kits",,,,,"Suspension>Leaf Springs|Suspension>Suspension Accessories"
22005,"Pro Comp Suspension Limit Straps",,,"2021-06-18 20:33:59",product-group,http://transamericanautoparts.local/products/pro-comp-suspension-limit-straps/,,,,,,,,"Suspension>Suspension Accessories",publish,pro-comp-suspension-limit-straps,0,open,open,"2021-06-29 11:27:37",9347,"Pro Comp Suspension Limit Straps",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450157,"Limiting Strap",,,"Universal design;Sold as a pair;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Heavy-duty nylon straps help protect off-road suspensions by preventing over-extension of suspension components.","Suspension>Suspension Accessories"
22006,"Pro Comp Radius Arm Brackets",,,"2021-06-18 20:33:59",product-group,http://transamericanautoparts.local/products/pro-comp-radius-arm-brackets/,,,,,,,,"Suspension>Suspension Accessories",publish,pro-comp-radius-arm-brackets,0,open,open,"2021-06-29 11:36:35",9464,"Pro Comp Radius Arm Brackets",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",4wp-us-10408,"Radius Arm Bracket",,,"Radius Arm Bracket;Installation Hardware;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Comes with a pair of 2.5 inch - 3.5 inch Radius Arm Brackets","Suspension>Suspension Accessories"
22009,"Pro Comp 2 Inch Rear Lift Blocks",,,"2021-06-18 20:33:59",product-group,http://transamericanautoparts.local/products/pro-comp-2-inch-rear-lift-blocks/,,,,,,,,"Suspension>Suspension Blocks",publish,pro-comp-2-inch-rear-lift-blocks,0,open,open,"2021-06-29 11:33:47",prod1310067,"Pro Comp 2 Inch Rear Lift Blocks",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450169,"Suspension Block",,,"Rear Block; 2 in. Lift; Flat Aluminum Riser Block; Pin Size 3/4 in.;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""",,"Suspension>Suspension Blocks"
22010,"Pro Comp 2.5 Inch Rear Lift Blocks",,,"2021-06-18 20:33:59",product-group,http://transamericanautoparts.local/products/pro-comp-2-5-inch-rear-lift-blocks/,,,,,,,,"Suspension>Suspension Blocks",publish,pro-comp-2-5-inch-rear-lift-blocks,0,open,open,"2021-06-29 11:27:40",9369,"Pro Comp 2.5 Inch Rear Lift Blocks",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450169,"Suspension Block",,,"Rear Block; 2.5 in. Lift; 2 Cast Iron Riser Blocks;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Lift block is tapered in order to improve vehicle driveshaft angle.; Rear Block; 2.5 in. Lift; Ford; Cast Iron Riser Block; Tapered; Pair","Suspension>Suspension Blocks"
22011,"Pro Comp 3 Inch Rear Lift Blocks",,,"2021-06-18 20:33:59",product-group,http://transamericanautoparts.local/products/pro-comp-3-inch-rear-lift-blocks/,,,,,,,,"Suspension>Suspension Blocks",publish,pro-comp-3-inch-rear-lift-blocks,0,open,open,"2021-06-29 11:34:43",9375,"Pro Comp 3 Inch Rear Lift Blocks",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450169,"Suspension Block",,,"Rear Block; 3 in. Lift; 2 Cast Iron Riser Blocks; Pin Size 9/16 in.;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Lift block is non-tapered in order to maintain vehicle driveshaft angle.; Rear Block; 3 in. Lift; Aluminum Riser Block; Non-Tapered; Pair","Suspension>Suspension Blocks"
22012,"Pro Comp 4 Inch Rear Lift Blocks",,,"2021-06-18 20:33:59",product-group,http://transamericanautoparts.local/products/pro-comp-4-inch-rear-lift-blocks/,,,,,,,,"Suspension>Suspension Blocks",publish,pro-comp-4-inch-rear-lift-blocks,0,open,open,"2021-06-29 11:34:42",9384,"Pro Comp 4 Inch Rear Lift Blocks",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450169,"Suspension Block",,,"Rear Block; 4 in. Lift; 2 Tapered Cast Iron Riser Block; Bump Stop; Pin Size 9/16 in.;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Pro Comp Rear Blocks are sold in pairs. Never use a riser block on the front of any vehicle","Suspension>Suspension Blocks"
22013,"Pro Comp 1 Inch Rear Lift Blocks",,,"2021-06-18 20:33:59",product-group,http://transamericanautoparts.local/products/pro-comp-1-inch-rear-lift-blocks/,,,,,,,,"Suspension>Suspension Blocks",publish,pro-comp-1-inch-rear-lift-blocks,0,open,open,"2021-06-29 11:27:39",9361,"Pro Comp 1 Inch Rear Lift Blocks",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450169,"Suspension Block",,,"LifBlock Style: Flat;Block Material: Aluminum;Sold As A Pair;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Lift block is non-tapered in order to maintain vehicle driveshaft angle.; Rear Block; 1 in. Lift; Ford; Aluminum Riser Block; Non-Tapered; Pair","Suspension>Suspension Blocks"
22014,"Pro Comp 1.5 Inch Rear Lift Blocks",,,"2021-06-18 20:33:59",product-group,http://transamericanautoparts.local/products/pro-comp-1-5-inch-rear-lift-blocks/,,,,,,,,"Suspension>Suspension Blocks",publish,pro-comp-1-5-inch-rear-lift-blocks,0,open,open,"2021-06-29 11:27:39",9364,"Pro Comp 1.5 Inch Rear Lift Blocks",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450169,"Suspension Block",,,"Lift Height: 1.5 Inch;Block Style: Flat;Block Material: Aluminum;Pin Size: 5/8 inch x 1.0;Pin Location: Center;Sold As: Pair;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Lift block is non-tapered in order to maintain vehicle driveshaft angle.; Rear Block; 1.5 in. Lift; Ford; Aluminum Riser Block; Non-Tapered; Pair","Suspension>Suspension Blocks"
22015,"Pro Comp 5 Inch Rear Lift Blocks",,,"2021-06-18 20:34:03",product-group,http://transamericanautoparts.local/products/pro-comp-5-inch-rear-lift-blocks/,,,,,,,,"Suspension>Suspension Blocks",publish,pro-comp-5-inch-rear-lift-blocks,0,open,open,"2021-06-29 11:33:47",prod1310071,"Pro Comp 5 Inch Rear Lift Blocks",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450169,"Suspension Block",,,"Rear Block; 5 in. Lift; 2 Flat Cast Iron Riser Blocks; Pin Size 9/16 in.; Dual Pin;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""",,"Suspension>Suspension Blocks"
22016,"Pro Comp 3.5 Inch Rear Lift Blocks",,,"2021-06-18 20:34:03",product-group,http://transamericanautoparts.local/products/pro-comp-3-5-inch-rear-lift-blocks/,,,,,,,,"Suspension>Suspension Blocks",publish,pro-comp-3-5-inch-rear-lift-blocks,0,open,open,"2021-06-29 11:33:47",prod1310069,"Pro Comp 3.5 Inch Rear Lift Blocks",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450169,"Suspension Block",,,"2 Tapered Cast Iron Riser Block;Tapered To Improve The Vehicles Driveshaft Angle;Pin Size 9/16 in.;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""",,"Suspension>Suspension Blocks"
22017,"Pro Comp 5.5 Inch Rear Lift Blocks",,,"2021-06-18 20:34:03",product-group,http://transamericanautoparts.local/products/pro-comp-5-5-inch-rear-lift-blocks/,,,,,,,,"Suspension>Suspension Blocks",publish,pro-comp-5-5-inch-rear-lift-blocks,0,open,open,"2021-06-29 11:30:21",9393,"Pro Comp 5.5 Inch Rear Lift Blocks",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450169,"Suspension Block",,,"Rear Block; 5.5 in. Lift; 2 Tapered Cast Iron Riser Block;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Pro Comp Rear Blocks are sold in pairs. Never use a riser block on the front of any vehicle","Suspension>Suspension Blocks"
22018,"Pro Comp Rear Lift Blocks",,,"2021-06-18 20:34:03",product-group,http://transamericanautoparts.local/products/pro-comp-rear-lift-blocks/,,,,,,,,"Suspension>Suspension Blocks",publish,pro-comp-rear-lift-blocks,0,open,open,"2021-06-29 11:32:12",9489,"Pro Comp Rear Lift Blocks",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450169,"Suspension Block",,,"Block Material: Aluminum or Cast Iron;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Pro Comp's Lift Block Kits feature tapered lift blocks to improve & retain vehicles driveshaft angles. The block kit is what you need to achieve rear lift on your leaf spring equipped vehicle.","Suspension>Suspension Blocks"
22019,"Pro Comp 3 Inch Rear Lift Blocks w/ U-Bolt Kits",,,"2021-06-18 20:34:03",product-group,http://transamericanautoparts.local/products/pro-comp-3-inch-rear-lift-blocks-w-u-bolt-kits/,,,,,,,,"Suspension>Suspension Blocks",publish,pro-comp-3-inch-rear-lift-blocks-w-u-bolt-kits,0,open,open,"2021-06-29 11:34:43",9376,"Pro Comp 3 Inch Rear Lift Blocks w/ U-Bolt Kits",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450171,"Suspension Block and U-Bolt Kit",,,"Lift Height: 3 Inch;Two Rear Lift Blocks;Four U-Bolts;Eight Thick Flat Washers;Eight U-Bolt Nuts;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Pro Comp's Lift Block Kits feature tapered lift blocks to improve & retain vehicles driveshaft angles. The block kit is what you need to achieve rear lift on your leaf spring equipped vehicle.","Suspension>Suspension Blocks"
22020,"Pro Comp 4 Inch Rear Lift Blocks w/ U-Bolt Kits",,,"2021-06-18 20:34:03",product-group,http://transamericanautoparts.local/products/pro-comp-4-inch-rear-lift-blocks-w-u-bolt-kits/,,,,,,,,"Suspension>Suspension Blocks",publish,pro-comp-4-inch-rear-lift-blocks-w-u-bolt-kits,0,open,open,"2021-06-29 11:34:42",9385,"Pro Comp 4 Inch Rear Lift Blocks w/ U-Bolt Kits",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450171,"Suspension Block and U-Bolt Kit",,,"Lift Height: 4 Inch;Two Rear Lift Blocks;Four U-Bolts;Eight Thick Flat Washers;Eight U-Bolt Nuts;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Pro Comp's Lift Block Kits feature tapered lift blocks to improve & retain vehicles driveshaft angles. The block kit is what you need to achieve rear lift on your leaf spring equipped vehicle.","Suspension>Suspension Blocks"
22021,"Pro Comp 5 Inch Rear Lift Blocks w/ U-Bolt Kits",,,"2021-06-18 20:34:03",product-group,http://transamericanautoparts.local/products/pro-comp-5-inch-rear-lift-blocks-w-u-bolt-kits/,,,,,,,,"Suspension>Suspension Blocks",publish,pro-comp-5-inch-rear-lift-blocks-w-u-bolt-kits,0,open,open,"2021-06-29 11:27:49",9391,"Pro Comp 5 Inch Rear Lift Blocks w/ U-Bolt Kits",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450171,"Suspension Block and U-Bolt Kit",,,"Lift Height: 5 Inch;Two Rear Lift Blocks;Four U-Bolts;Eight Thick Flat Washers;Eight U-Bolt Nuts;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Pro Comp's Lift Block Kits feature tapered lift blocks to improve & retain vehicles driveshaft angles. The block kit is what you need to achieve rear lift on your leaf spring equipped vehicle.","Suspension>Suspension Blocks"
22022,"Pro Comp 2.5 Inch Rear Lift Blocks w/ U-Bolt Kits",,,"2021-06-18 20:34:03",product-group,http://transamericanautoparts.local/products/pro-comp-2-5-inch-rear-lift-blocks-w-u-bolt-kits/,,,,,,,,"Suspension>Suspension Blocks",publish,pro-comp-2-5-inch-rear-lift-blocks-w-u-bolt-kits,0,open,open,"2021-06-29 11:33:47",prod1310068,"Pro Comp 2.5 Inch Rear Lift Blocks w/ U-Bolt Kits",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450171,"Suspension Block and U-Bolt Kit",,,"Block With U-Bolt Kit;Incl. 2 Cast Iron Riser Blocks;8 Heavy Duty Flatwashers;4 U-Bolts;8 Hi-Nuts;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""",,"Suspension>Suspension Blocks"
22023,"Pro Comp 5.5 Inch Rear Lift Block w/ U-Bolt Kits",,,"2021-06-18 20:34:03",product-group,http://transamericanautoparts.local/products/pro-comp-5-5-inch-rear-lift-block-w-u-bolt-kits/,,,,,,,,"Suspension>Suspension Blocks",publish,pro-comp-5-5-inch-rear-lift-block-w-u-bolt-kits,0,open,open,"2021-06-29 11:33:47",prod1310072,"Pro Comp 5.5 Inch Rear Lift Block w/ U-Bolt Kits",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450171,"Suspension Block and U-Bolt Kit",,,"Block With U-Bolt Kit; 5.5 in. Lift; 2 Cast Iron Riser Blocks; 4 U-Bolts; 8 Heavy Duty Flatwashers; 8 Hi-Nuts;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""",,"Suspension>Suspension Blocks"
22024,"Pro Comp 1 Inch Rear Lift Blocks w/ U-Bolt Kits",,,"2021-06-18 20:34:03",product-group,http://transamericanautoparts.local/products/pro-comp-1-inch-rear-lift-blocks-w-u-bolt-kits/,,,,,,,,"Suspension>Suspension Blocks",publish,pro-comp-1-inch-rear-lift-blocks-w-u-bolt-kits,0,open,open,"2021-06-29 11:27:39",9362,"Pro Comp 1 Inch Rear Lift Blocks w/ U-Bolt Kits",cat1120291,"Lift Kits, Suspension & Shocks",4wp-us-SC101,"Suspension Accessories",cat1450171,"Suspension Block and U-Bolt Kit",,,"Block With U-Bolt Kit;Incl. 2 Cast Iron Riser Blocks; 4 U-Bolts; 8 Heavy Duty Flatwashers; 8 Hi-Nuts;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Pro Comp's Lift Block Kits feature tapered lift blocks to improve & retain vehicles driveshaft angles. The block kit is what you need to achieve rear lift on your leaf spring equipped vehicle.","Suspension>Suspension Blocks"
